Provincia	Municipio	Localidad	C.P.	Dirección	Margen	"Longitud (WGS84)"	"Latitud (WGS84)"	"Precio Gasolina 95 Protección"	"Precio Gasoleo A"	"Precio Nuevo Gasoleo A"	"Precio Biodiesel"	"% éster metílico"	"Precio Bioetanol"	"% Bioalcohol"	"Precio Gasolina  98"	"Precio Gas Natural Comprimido"	Rótulo	"Tipo Venta"	Remisión	Horario
SEVILLA	Sevilla	SEVILLA                  	41016	CALLE PINO ALBAR, 28	D	-5,920528	37,385667	1,268	1,222	1,279		0,0		0,0			CEPSA	P	OM	L-D: 24H
SEVILLA	Sevilla	SEVILLA                  	41019	CARRETERA E-5/A-4 KM. 535,8	I	-5,928194	37,414917	1,269	1,204	1,263		0,0		0,0	1,389		CEPSA	P	OM	L-D: 06:00-22:00
SEVILLA	Sevilla	SEVILLA                  	41019	CARRETERA E-5/A-4 KM. 535,8	D	-5,929194	37,415278	1,285	1,209	1,274		0,0		0,0	1,404		REPSOL	P	OM	L-D: 06:00-22:00
SEVILLA	Sevilla	SEVILLA                  	41019	N IV MADRID-CÁDIZ km 531,5	I	-5,894417	37,428639	1,299	1,219	1,279		0,0		0,0	1,419		SEVILLA AEROPUERTO	P	dm	L: 06:00-00:00; M-V: 06:00-23:00; S-D: 07:00-23:00
SEVILLA	Sevilla	SEVILLA                  	41012	AVENIDA MOLINI, 3	N	-5,988139	37,369361	1,280	1,219	1,295		0,0		0,0	1,399		GALP	P	dm	L-D: 24H
SEVILLA	Sevilla	SEVILLA                  	41012	CR N-4, 544	D	-5,976917	37,350167	1,295	1,229	1,294		0,0		0,0	1,414		REPSOL	P	OM	L-D: 24H
SEVILLA	Sevilla	SEVILLA                  	41012	AVENIDA RAZA (LA), 66	I	-5,989861	37,361028	1,274	1,214	1,279		0,0		0,0	1,393		REPSOL	P	dm	L-D: 24H
SEVILLA	Sevilla	SEVILLA                  	41014	CARRETERA CADIZ KM. 544	D	-5,968806	37,321750	1,275	1,209			0,0		0,0	1,399		(SIN RÓTULO)	P	dm	L-D: 08:00-21:30
SEVILLA	Sevilla	SEVILLA                  	41011	AVENIDA FLOTA DE INDIAS, S/N	N	-6,006111	37,372000	1,260	1,179			0,0		0,0	1,389		ISBILYA PARQUE DE LOS PRINCIPES	P	dm	L-D: 24H
SEVILLA	Tocina	TOCINA                   	41340	CARRETERA SE4101 KM. 0,800	I	-5,744778	37,607917	1,289	1,209			0,0		0,0			AGLA  	P	dm	L: 06:00-22:00
SEVILLA	Tocina	ROSALES (LOS)            	41330	AVENIDA AVENIDA DE SEVILLA, 1	I	-5,730806	37,589583	1,269	1,205	1,270		0,0		0,0			REPSOL	P	OM	L-S: 06:30-21:30
SEVILLA	Tomares	TOMARES                  	41940	CARRETERA SE-617 KM. 3,3	I	-6,060194	37,377361	1,285	1,215	1,280		0,0		0,0	1,404		REPSOL	P	OM	L-D: 07:00-23:00
SEVILLA	Tomares	TOMARES                  	41940	PARQUE ALJARAFE SUBZONA 2 UA	N	-6,030361	37,374389	1,229	1,129			0,0		0,0	1,369		SARAS	P	OM	L-D: 24H
SEVILLA	Utrera	UTRERA                   	41710	CARRETERA A-394 KM. 16	I	-5,740472	37,200694	1,189	1,109	1,169	1,079	7,0		0,0			TAMOIL	P	OM	L-D: 24H
SEVILLA	Utrera	UTRERA                   	41710	AVENIDA SAN JUAN BOSCO, 94	N	-5,777750	37,176167	1,291	1,208	1,274		0,0		0,0	1,412		GALP	P	dm	L-D: 24H
SEVILLA	Utrera	UTRERA                   	41710	CARRETERA C.CIAL ALMAZARA PLAZA (CTRA. A376) KM. 2	N	-5,800889	37,202639	1,161	1,099			0,0		0,0	1,296		EROSKI	P	dm	L-S: 08:00-22:00
SEVILLA	Utrera	UTRERA                   	41710	CALLE ECIJA-JEREZ, 11	D	-5,774083	37,176333	1,167	1,088			0,0		0,0			AGLA	P	dm	L: 06:30-23:00
SEVILLA	Utrera	UTRERA                   	41710	PLAZA TRIANILLA (DE LA), S/N	D	-5,787250	37,187056	1,292	1,209			0,0		0,0			CEPSA	P	OM	L-S: 07:00-22:00; D: 09:00-14:00
SEVILLA	Utrera	UTRERA                   	41710	CARRETERA UTRERA-LOS PALACIOS A362 KM. 4,2	D	-5,849722	37,178917	1,289	1,209	1,269		0,0		0,0			CEPSA	P	OM	L-V: 06:30-21:00; S: 07:30-21:00; D: 09:00-14:00
SEVILLA	Utrera	UTRERA                   	41710	AVENIDA GENERAL GIRALDEZ Nº 16	D	-5,792000	37,193000	1,288	1,204	1,274		0,0		0,0	1,413		BP	P	dm	L-D: 06:00-22:30
SEVILLA	Utrera	PALMAR DE TROYA (EL)     	41719	N 364 km 36	D	-5,824556	37,041944	1,239	1,179			0,0		0,0			EL PALMAR	P	dm	L: 06:00-22:00
SEVILLA	Utrera	TRAJANO                  	41729	CALLE TERTULIANO, 0	N	-5,910444	37,067583		1,149			0,0		0,0			TRAJANO, S.C.A.	P	dm	L-D: 06:00-00:15
SEVILLA	Valencina de la Concepción	VALENCINA CONCEPCION     	41907	CARRETERA SE-510 KM. 3,8	D	-6,067722	37,412278	1,265	1,215	1,280		0,0		0,0	1,384		REPSOL	P	OM	L-D: 07:00-23:00
SEVILLA	Valencina de la Concepción	VALENCINA CONCEPCION     	41907	CARRETERA EXTREMADURA (N-630) KM. 809	D	-6,034806	37,423139	1,225	1,145			0,0		0,0	1,320		E.S. MARIA AUXILIADORA	P	dm	L-D: 24H
SEVILLA	Villamanrique de la Condesa	VILLAMANRIQUE DE LA CONDESA	41850	CARRETERA SE-631 KM. 7,6	D	-6,316417	37,246722	1,265	1,205			0,0		0,0			CEPSA	P	OM	L-V: 07:30-20:00; S: 07:30-14:00
SEVILLA	Villanueva del Ariscal	VILLANUEVA DEL ARISCAL   	41808	AVENIDA LAS PALMERAS, 20	I	-6,139417	37,392861	1,265	1,199	1,264		0,0		0,0			REPSOL	P	dm	L-D: 06:00-22:00
SEVILLA	Villanueva del Río y Minas	VILLANUEVA RIO Y MINAS   	41350	AVENIDA CONSTITUCION, 68	D	-5,721667	37,651028	1,255	1,159			0,0		0,0			SENDA	P	dm	L-S: 06:00-22:00; D: 08:00-20:00
SEVILLA	Villanueva del Río y Minas	VILLANUEVA RIO Y MINAS   	41350	CARRETERA SE-198 KM. 1,5	I	-5,709861	37,647694	1,285	1,205	1,270		0,0		0,0			REPSOL	P	OM	L-S: 06:00-22:00; D: 07:00-19:00
SEVILLA	Villaverde del Río	VILLAVERDE DEL RIO       	41318	AVENIDA HUERTA, 14	D	-5,873111	37,586667	1,267	1,205	1,264		0,0		0,0			CEPSA	P	OM	L-D: 06:00-10:00
SEVILLA	Viso del Alcor (El)	VISO DEL ALCOR (EL)      	41520	AVENIDA DEL COMERCIO, 77	N	-5,707528	37,403167	1,179	1,089			0,0		0,0			BALLENOIL	P	dm	L-D: 24H
SEVILLA	Viso del Alcor (El)	VISO DEL ALCOR (EL)      	41520	AV DE LA REPUBLICA DE NICARAGUA 36	N	-5,726361	37,384278	1,239	1,169	1,239		0,0		0,0	1,366		BP	P	dm	L-D: 24H
SORIA	Abejar	ABEJAR                   	42146	CR N-234, 376,5	D	-2,786306	41,805583	1,215	1,175	1,245		0,0		0,0	1,329		REPSOL	P	dm	L-D: 7:00-23:00
SORIA	Ágreda	AGREDA                   	42100	CR N-122, 102	I	-1,926472	41,853917	1,209	1,169	1,234		0,0		0,0	1,328		REPSOL	P	OM	L-D: 07:00-23:00
SORIA	Ágreda	AGREDA                   	42100	POL. INDUSTRIAL LA DEHESA S/N	N	-1,940833	41,840167	1,149	1,069			0,0		0,0			GASOLEOS EL MAYORIA	P	dm	L-D: 24H
SORIA	Almarza	ALMARZA                  	42169	CARRETERA N-111 KM. 243,8	I	-2,463972	41,903806	1,239	1,189	1,229		0,0		0,0	1,349		E.S. EL VALLE	P	dm	L-D: 08:00-22:00
SORIA	Almazán	ALMAZAN                  	42200	CALLE HAYA, 	N	-2,534333	41,471333	1,169	1,120	1,160		0,0		0,0			GAMAR	P	dm	L-D: 24H
SORIA	Almazán	ALMAZAN                  	42200	CR N-111, 190	D	-2,528833	41,480917	1,209	1,169	1,234		0,0		0,0	1,328		REPSOL	P	OM	L-D: 07:00-23:00
SORIA	Almenar de Soria	ALMENAR DE SORIA         	42130	CARRETERA N-234 KM. 319	D	-2,162056	41,674694	1,219	1,179			0,0		0,0	1,338		CAMPSA	P	OM	L-S: 08:00-23:59; D: 08:00-14:00
SORIA	Arcos de Jalón	ARCOS DE JALON           	42250	CARRETERA CTRA. N-II 167,2 KM. 167,2	I	-2,291139	41,217083	1,249	1,159	1,219		0,0		0,0	1,359		GALP	P	OM	L-D: 24H
SORIA	Arcos de Jalón	ARCOS DE JALON           	42250	AUTOVIA A-2 KM. 170,2	D	-2,260194	41,223944	1,249	1,184	1,244		0,0		0,0	1,359		CEPSA	P	OM	L-D: 07:00-23:00
SORIA	Arcos de Jalón	MONTUENGA DE SORIA       	42259	CR N-2, 174,5	I	-2,217778	41,248361	1,239	1,199	1,269		0,0		0,0	1,359		REPSOL	P	dm	L-V: 24H; S: 00:00-23:30; D: 06:30-00:00
SORIA	Berlanga de Duero	HORTEZUELA               	42366	CTRA. COMARCAL-116 km 18,7	I	-2,870750	41,495833	1,229	1,189	1,249		0,0		0,0			REPSOL	P	dm	L-D: 8:00-22:00
SORIA	Burgo de Osma-Ciudad de Osma	BURGO DE OSMA (EL)       	42300	CR N-122, 210	D	-3,058417	41,586833	1,229	1,189	1,254		0,0		0,0	1,348		REPSOL	P	OM	L-D: 07:00-23:00
SORIA	Burgo de Osma-Ciudad de Osma	BURGO DE OSMA (EL)       	42300	AUTOVIA A-11 KM. 218,000	I	-3,111806	41,573917	1,219	1,189	1,254		0,0		0,0	1,336		BP	P	dm	L-D: 24H
SORIA	Cabrejas del Pinar	CABREJAS DEL PINAR       	42147	POLIGONO POLIGONO LA NAVA  EN  CABREJAS PINAR, SN	D	-2,850611	41,798667	1,185	1,135			0,0		0,0			GASOLEOS MARTIN NAVAS SLU	P	dm	L-D: 24H
SORIA	Calatañazor	ALDEHUELA DE CALATAÑAZOR 	42193	CARRETERA N-122 KM. 185	D	-2,775417	41,708000	1,244	1,188	1,238		0,0		0,0			CEPSA	P	dm	L-D: 07:00-22:00
SORIA	Covaleda	COVALEDA                 	42157	CARRETERA SO-850 KM. 24	D	-2,875806	41,928778	1,239	1,189	1,249		0,0		0,0			CEPSA	P	OM	L-D: 07:00-23:00
SORIA	Golmayo	GOLMAYO                  	42190	ZONA CENTRO COMERCIAL LAS CAMARETAS CALLE A, SN	N	-2,497417	41,773250	1,129	1,069	1,109		0,0		0,0	1,179		SIMPLY	P	dm	L-D: 24H
SORIA	Gómara	GOMARA                   	42120	CARRETERA ALMENAR S/N KM. 2	I	-2,223306	41,626306	1,219	1,179			0,0		0,0			REPSOL	P	OM	L-D: 08:00-14:00 y 15:00-20:30
SORIA	Langa de Duero	ALCOZAR                  	42390	CARRETERA N-122 KM. 239	D	-3,353361	41,599306	1,224	1,189	1,259		0,0		0,0	1,349		GALP	P	OM	L: 08:00-22:00
SORIA	Medinaceli	LODARES                  	42248	AUTOVIA A-2 KM. 154	I	-2,403972	41,189222	1,229	1,189	1,254		0,0		0,0	1,348		REPSOL	P	OM	L-D: 07:00-23:00
SORIA	Medinaceli	MEDINACELI               	42240	N-2 km 150	I	-2,421167	41,168972	1,229	1,159	1,205		0,0		0,0	1,309		REPSOL	P	dm	L-D: 24H
SORIA	Ólvega	OLVEGA                   	42110	AVENIDA VALLADOLID, 13	I	-1,991889	41,783833	1,149	1,068			0,0		0,0			SIN DETERMINAR	P	dm	L-D: 24H
SORIA	Rábanos (Los)	NAVALCABALLO             	42290	POLIGONO POL. IND. DE NAVALCABALLO PARCELA 19, 	D	-2,533389	41,673972	1,140	1,068	1,119		0,0		0,0			PETROSORIA	P	dm	L-V: 08:00-19:30
SORIA	San Esteban de Gormaz	SAN ESTEBAN DE GORMAZ    	42330	CARRETERA N-122 KM. 222	I	-3,192556	41,569000	1,229	1,189	1,254		0,0		0,0	1,348		REPSOL	P	OM	L-D: 07:00-23:00
SORIA	San Leonardo de Yagüe	SAN LEONARDO DE YAGUE    	42140	CARRETERA NACIONAL 234 KM. 401	I	-3,056222	41,831250	1,219	1,179	1,244		0,0		0,0			REPSOL	P	OM	L-D: 08:00-22:00
SORIA	San Pedro Manrique	SAN PEDRO MANRIQUE       	42174	CARRETERA CARRETERA SORIA 17, SAN PEDRO MANRIQUE KM. 0,20	D	-2,231972	42,027778	1,239	1,189	1,254		0,0		0,0			CAMPSA	P	OM	L-S: 08:00-20:00
SORIA	Santa María de Huerta	SANTA MARIA DE HUERTA    	42260	AUTOVIA A-2, 180	D	-2,173806	41,283500	1,229	1,189	1,254		0,0		0,0	1,348		CAMPSA	P	OM	L-D: 07:00-22:00
SORIA	Santa María de Huerta	SANTA MARIA DE HUERTA    	42260	AUTOVIA A 2 KM. 180	I	-2,174306	41,283444	1,229	1,189	1,254		0,0		0,0	1,348		REPSOL	P	OM	L-D: 09:00-21:00
SORIA	Soria	SORIA                    	42003	CALLE FUEROS DE SORIA, 2	D	-2,471139	41,761389	1,239	1,199	1,229		0,0		0,0	1,301		REPSOL	P	dm	L-D: 07:30-21:30
SORIA	Soria	SORIA                    	42004	EDUARDO SAAVEDRA, S/N (N-111 km 223)	I	-2,478113	41,761413	1,239	1,189	1,249		0,0		0,0	1,349		CEPSA	P	OM	L-D: 07:00-23:00
SORIA	Soria	SORIA                    	42004	EDUARDO SAAVEDRA, 2 (N-111 km 225,2)	I	-2,479224	41,766357	1,239	1,189	1,249		0,0		0,0	1,349		CEPSA	P	OM	L-D: 06:00-23:59
SORIA	Soria	SORIA                    	42001	AVDA. VALLADOLID, S/N (N-122 km 155,4)	I	-2,494030	41,770968	1,249	1,199	1,259		0,0		0,0	1,359		CEPSA	P	OM	L-D: 24H
SORIA	Soria	SORIA                    	42005	N-111 km 229,1	I	-2,475613	41,785079	1,239	1,189	1,249		0,0		0,0	1,349		CEPSA	P	OM	L-D: 07:00-23:00
SORIA	Soria	SORIA                    	42005	CARRETERA N-122 KM. 147	I	-2,412528	41,762361	1,229	1,189	1,254		0,0		0,0			REPSOL	P	OM	L-D: 07:45-22:15
SORIA	Soria	SORIA                    	42005	CR N-122, 146	D	-2,404778	41,761917	1,229	1,189	1,254		0,0		0,0	1,348		REPSOL	P	OM	L-D: 07:45-22:15
SORIA	Soria	SORIA                    	42005	POLIGONO LAS CASAS CALLE G PARCELA 7, 7	N	-2,488556	41,776139	1,119	1,059			0,0		0,0			EUREKA	P	dm	L-D: 24H
SORIA	Soria	SORIA                    	42005	CALLE J, 290	N	-2,485194	41,772667	1,129	1,069	1,109		0,0		0,0	1,179		E. LECLERC	P	dm	L-S: 09:00-22:00
TARRAGONA	Alcanar	ALCANAR                  	43530	RONDA REMEI (DEL), S/N	D	0,478056	40,547806	1,249	1,209	1,274		0,0		0,0	1,368		PETRONOR	P	OM	L-S: 07:00-21:00; D: 08:00-14:00
TARRAGONA	Alcanar	ALCANAR                  	43530	CTRA. N-340 KM. 1065 (N-340 km 1064,5)	I	0,539667	40,569361	1,249	1,209	1,274		0,0		0,0	1,368		REPSOL	P	OM	L: 06:00-22:00
TARRAGONA	Alcanar	ALCANAR                  	43530	CARRETERA NACIONAL 340 SEC H KM. 1059	I	0,506806	40,533583	1,264	1,209	1,269		0,0		0,0	1,382		SHELL	P	OM	L-D: 07:00-23:00
TARRAGONA	Alcanar	ALCANAR                  	43530	CARRETERA NACIONAL 340 SEC H KM. 1059	D	0,507306	40,533250	1,264	1,209	1,269		0,0		0,0	1,382		SHELL	P	OM	L-D: 24H
TARRAGONA	Alcanar	ALCANAR                  	43530	CARRETERA TV-3321 KM. 0,9	N	0,471889	40,539583	1,269	1,219		1,189	7,0		0,0	1,299		TAMOIL	P	dm	L-S: 07:00-21:00; D: 08:00-14:00
TARRAGONA	Alcover	ALCOVER                  	43460	AVENIDA REUS, 86	N	1,191278	41,263889	1,127	1,047	1,119		0,0		0,0	1,249		SIMON GRUP	P	dm	L-D: 06:30-21:30
TARRAGONA	Alcover	ALCOVER                  	43460	CRTA.C-14 km 19,50	I	1,169889	41,250583	1,127	1,047		1,047	20,0		0,0			ESTACIO SERVEI ALCOVER	P	dm	L-S: 06:30-22:00; D: 07:30-22:00
TARRAGONA	Aldea (L')	ALDEA (L')               	43896	CALLE MAJOR, 120	D	0,614750	40,744194	1,241	1,201	1,261		0,0		0,0			CEPSA	P	OM	L-S: 07:00-21:00; D: 07:00-13:00
TARRAGONA	Aldea (L')	ALDEA (L')               	43896	AUTOPISTA AP-7 (MRG.DCHO.) KM. 317	D	0,626222	40,765028	1,289	1,229	1,289		0,0		0,0	1,399		CEPSA	P	OM	L-D: 24H
TARRAGONA	Aldea (L')	ALDEA (L')               	43896	AUTOPISTA AP-7 (MRG.IZDO.) KM. 317	I	0,628861	40,764778	1,289	1,229	1,289		0,0		0,0	1,399		CEPSA	P	OM	L-D: 24H
TARRAGONA	Altafulla	ALTAFULLA                	43893	AUTOPISTA AP 7 KM. 237	N	1,351806	41,136056	1,282	1,219	1,279		0,0		0,0	1,404		GALP	P	OM	L-D: 24H
TARRAGONA	Altafulla	ALTAFULLA                	43893	CARRETERA N-340 KM. 1173	D	1,365667	41,139889	1,279	1,219	1,284		0,0		0,0	1,398		REPSOL	P	OM	L-D: 24H
TARRAGONA	Altafulla	ALTAFULLA                	43893	CARRETERA E-15/AP-7 KM. 237	D	1,345444	41,140806	1,289	1,229	1,289		0,0		0,0	1,399		CEPSA	P	OM	L-D: 24H
TARRAGONA	Ametlla de Mar (L')	AMETLLA DE MAR (L')      	43860	CARRETERA N-340A KM. 1110,0	D	0,747833	40,896611	1,249	1,179	1,244		0,0		0,0	1,368		REPSOL	P	OM	L: 06:00-22:00
TARRAGONA	Ametlla de Mar (L')	AMETLLA DE MAR (L')      	43860	CARRETERA TV-3025 KM. 0,425	D	0,798917	40,887472	1,241	1,201	1,261		0,0		0,0	1,357		CEPSA	P	OM	L-D: 06:30-22:00
TARRAGONA	Ametlla de Mar (L')	AMETLLA DE MAR (L')      	43860	CARRETERA CARRETERA NACIONAL 340 KM. 1114	I	0,803778	40,902389	1,220	1,170			0,0		0,0			JOSELON, S.L. 	P	dm	L-D: 06:00-22:00
TARRAGONA	Ametlla de Mar (L')	AMETLLA DE MAR (L')      	43860	CARRETERA N-340 KM. 1114	D	0,803944	40,901611	1,220	1,170			0,0		0,0			JOSELON, S.L.	P	dm	L-D: 24H
TARRAGONA	Ametlla de Mar (L')	AMETLLA DE MAR (L')      	43860	POLIGONO CRTA.N340 PKM 1113, 3	D	0,782583	40,894528		1,149			0,0		0,0			JAYOMI SERVEIS	P	dm	L-D: 08:00-00:00
TARRAGONA	Ametlla de Mar (L')	AMETLLA DE MAR (L')      	43860	CARRETERA CN-340 KM. 1110	D	0,748389	40,897167	1,179	1,139	1,209		0,0		0,0			ALAS	P	dm	L-V: 06:00-00:00; S-D: 08:00-20:00
TARRAGONA	Ampolla (L')	AMPOLLA (L')             	43895	CARRETERA N-340 KM. 1093,5	D	0,671000	40,787444	1,209	1,153	1,213		0,0		0,0	1,329		PETROCAT DIRECTE	P	OM	L-D: 24H
TARRAGONA	Ampolla (L')	AMPOLLA (L')             	43895	CARRETERA N-340 KM. 1101	D	0,709917	40,835139	1,239	1,183	1,243		0,0		0,0	1,354		GALP	P	OM	L-D: 24H
TARRAGONA	Ampolla (L')	AMPOLLA (L')             	43895	CARRETERA N-340 KM. 1100	I	0,711528	40,837611	1,239	1,183	1,243		0,0		0,0	1,354		GALP	P	OM	L-D: 06:00-22:00
TARRAGONA	Amposta	AMPOSTA                  	43870	PARTIDA ORIOLA, 54	N	0,577806	40,683361		1,060			0,0		0,0			-	P	dm	L-V: 09:00-12:30 y 15:00-18:00
TARRAGONA	Amposta	AMPOSTA                  	43870	CALLE BAJADA GRAU, 1	N	0,574722	40,716889	1,251	1,191	1,271		0,0		0,0	1,367		CEPSA	P	dm	L-D: 06:00-22:00
TARRAGONA	Amposta	AMPOSTA                  	43870	CARRETERA TV-3408 KM. 0,8	I	0,587722	40,703389		1,122			0,0		0,0			CÀMARA ARROSSERA	P	dm	L-D: 24H
TARRAGONA	Amposta	AMPOSTA                  	43870	CARRETERA N-340 KM. 1078,5	I	0,582972	40,681222	1,239	1,199	1,259		0,0		0,0	1,355		CEPSA	P	OM	L-D: 06:00-22:00
TARRAGONA	Amposta	AMPOSTA                  	43870	POLIGONO INDUSTRIAL TOSSES, PARCELA 1 (T-344 km 2)	D	0,551056	40,700472	1,241	1,201	1,261		0,0		0,0	1,357		CEPSA	P	OM	L-D: 06:00-22:00
TARRAGONA	Amposta	AMPOSTA                  	43870	PARTIDA TOSAS, 9106	D	0,566694	40,703361	1,194	1,119			0,0		0,0	1,272		AMPOSTA-OIL CARBURANTS	P	dm	L-S: 07:00-21:00; D: 08:00-13:30
TARRAGONA	Amposta	AMPOSTA                  	43870	SAN CRISTOBAL S/N - C.C. CAPRABO	N	0,585667	40,703167	1,169	1,129	1,179		0,0		0,0	1,285		SARAS ENERGIA	P	OM	L-D: 24H
TARRAGONA	Amposta	AMPOSTA                  	43870	CL AVENIDA DE LA RAPITA, 141	D	0,579861	40,705944	1,259	1,259	1,324		0,0		0,0	1,378		REPSOL	P	OM	L-D: 06:00-22:00
TARRAGONA	Amposta	AMPOSTA                  	43870	CR TV-3405, 0,5	D	0,591778	40,706139	1,259	1,259	1,324		0,0		0,0	1,378		REPSOL	P	OM	L-D: 06:00-22:00
TARRAGONA	Arboç (L')	ARBOÇ (L')               	43720	N-340 km 1201,8	D	1,599611	41,265806	1,239	1,199	1,259		0,0		0,0	1,355		PETROCAT	P	OM	L-D: 06:00-22:00
TARRAGONA	Arboç (L')	ARBOÇ (L')               	43720	CARRETERA TP-2124 KM. 1,6	D	1,592806	41,275472	1,259	1,199	1,259	1,169	7,0		0,0	1,319		TAMOIL	P	dm	L-D: 06:00-22:00
TARRAGONA	Arboç (L')	ARBOÇ (L')               	43720	AUTOPISTA AP7 KM. 208	D	1,593528	41,288972	1,282	1,219	1,279		0,0		0,0	1,404		GALP	P	OM	L-D: 24H
TARRAGONA	Batea	BATEA                    	43786	CARRETERA C-221 KM. 68,10	N	0,317111	41,091778	1,239	1,199	1,264		0,0		0,0			CAMPSA	P	OM	L-S: 07:00-21:00
TARRAGONA	Bellvei	BELLVEI                  	43719	CR N-340, 1194,3	I	1,565750	41,235389	1,249	1,239	1,304		0,0		0,0	1,368		REPSOL	P	OM	L-D: 06:00-00:00
TARRAGONA	Benifallet	BENIFALLET               	43512	CARRETERA CTRA. C-12 L'EIX DE L'EBRE KM. 36,7	N	0,498556	40,959333	1,199	1,109	1,069		0,0		0,0	1,239		TAMOIL	P	dm	L-D: 24H
TARRAGONA	Bisbal del Penedès (La)	BISBAL DEL PENEDES (LA)  	43717	CR T-240, 3,5	D	1,496139	41,279028	1,249	1,239	1,304		0,0		0,0	1,368		REPSOL	P	OM	L-D: 06:00-22:00
TARRAGONA	Bràfim	BRAFIM                   	43812	CARRER DE SANT ISIDRE, 6	N	1,339000	41,270056	1,188	1,148			0,0		0,0			GALP	p	dm	L-D: 24H
TARRAGONA	Calafell	CALAFELL                 	43820	PASSEIG DE LA UNIÓ, S/N	D	1,569436	41,195500	1,281	1,201	1,261		0,0		0,0	1,391		CEPSA	P	OM	L: 06:00-22:00
TARRAGONA	Calafell	CALAFELL                 	43820	CARRETERA C-246 KM. 56	I	1,596111	41,191778	1,279	1,169	1,234		0,0		0,0	1,398		REPSOL	P	OM	L-D: 06:00-22:00
TARRAGONA	Calafell	CALAFELL                 	43820	PASAJE CIVADA, 1	D	1,568222	41,210000	1,269	1,187			0,0		0,0			AGRICOLA CALAFELL, SCCL	P	dm	L-D: 24H
TARRAGONA	Calafell	SEGUR DE CALAFELL        	43820	"CARRETERA C-246 ""MAS MEL"" SECTOR 6 KM. 4"	N	1,594361	41,191694	1,267	1,166	1,227		0,0		0,0	1,385		SHELL	P	OM	L-D: 05:00-23:00
TARRAGONA	Camarles	CAMARLES                 	43894	N-340 km 1089,800	N	0,641250	40,762278	1,239	1,183	1,243		0,0		0,0	1,354		GALP	P	OM	L-D: 06:00-22:00
TARRAGONA	Cambrils	CAMBRILS                 	43850	CARRETERA NACIONAL 340 KM. 299,300	D	1,024611	41,064194	1,269	1,229	1,289		0,0		0,0	1,387		SHELL	P	OM	L-D: 06:00-22:00
TARRAGONA	Cambrils	CAMBRILS                 	43850	CARRETERA NACIONAL 340 KM. 299,300	I	1,022250	41,062944	1,269	1,229	1,289		0,0		0,0	1,387		SHELL	P	OM	L-D: 24H
TARRAGONA	Cambrils	CAMBRILS                 	43850	CARRETERA NACIONAL 340 KM. 232,500	N	1,059333	41,075750	1,269	1,229	1,289		0,0		0,0	1,387		SHELL	P	OM	L-D: 05:00-23:00
TARRAGONA	Cambrils	CAMBRILS                 	43850	AVENIDA DIPUTACIÓ, S/N	I	1,107944	41,072750	1,221	1,168	1,228		0,0		0,0	1,346		SHELL	p	dm	L-D: 06:00-22:00
TARRAGONA	Cambrils	CAMBRILS                 	43850	AUTOVIA A 7 KM. 1148	I	1,094639	41,090167	1,259	1,249	1,314		0,0		0,0	1,378		REPSOL	P	OM	L-D: 24H
TARRAGONA	Cambrils	CAMBRILS                 	43850	CARRETERA MONTBRIO T-3120 KM. 2	D	1,037250	41,085917	1,269	1,209	1,274		0,0		0,0	1,388		AREA CAMBRILS COOPERATIVA	P	dm	L-D: 24H
TARRAGONA	Catllar (El)	CATLLAR (EL)	43764	CARRETERA TP-2031 KM. 4,8	D	1,271667	41,158611	1,259	1,199	1,269		0,0		0,0	1,369		CEPSA	P	dm	L-D: 07:30-22:00
TARRAGONA	Catllar (El)	CATLLAR (EL)	43764	CARRETERA PT-2039 KM. 0,900	N	1,318528	41,170250	1,239	1,185			0,0		0,0	1,358		TAMOIL	P	dm	L-V: 07:00-21:00; S-D: 08:00-20:00
TARRAGONA	Constantí	CONSTANTI                	43120	CALLE ALEMANIA, 9	D	1,170111	41,159306	1,236	1,162			0,0		0,0			GAL	p	dm	L-D: 24H
TARRAGONA	Constantí	CONSTANTI                	43120	POLIGONO CONSTANTI - AVD.EUROPA, 5	D	1,160694	41,161917	1,129	1,059	1,069		0,0		0,0			ALAS	P	dm	L-D: 24H
TARRAGONA	Constantí	CONSTANTI                	43120	CARRETERA TV-7211 KM. 9	D	1,214861	41,148194	1,239	1,199			0,0		0,0			CEPSA	P	OM	L-S: 06:00-22:00
TARRAGONA	Cornudella de Montsant	CORNUDELLA DE MONTSANT   	43360	CALLE COMPTE DE RIUS, S/N	D	0,904917	41,263889	1,235	1,150			0,0		0,0	1,385		REPSOL	P	dm	L-D: 8:00-21:00
TARRAGONA	Cunit	CUNIT                    	43881	CARRETERA C-246 KM. 53,7	I	1,624417	41,197417	1,279	1,169	1,234		0,0		0,0	1,398		REPSOL	P	OM	L-D: 06:00-22:00
TARRAGONA	Deltebre	DELTEBRE                 	43580	AVENIDA GENERALITAT, S/N	N	0,725472	40,720222	1,149	1,069			0,0		0,0			ESCLATOIL	P	dm	L-D: 24H
TARRAGONA	Deltebre	DELTEBRE                 	43580	CALLE SANT JUAN BOSCO, 44	D	0,745222	40,715556	1,259	1,199	1,264		0,0		0,0	1,378		CAMPSA	P	OM	L: 06:00-00:00
TARRAGONA	Deltebre	DELTEBRE                 	43580	AVENIDA GENERALITAT, 44	D	0,725333	40,718556	1,259	1,199	1,264		0,0		0,0	1,378		REPSOL	P	OM	L-D: 06:00-00:00
